875 0 3 1 1 11 3  27
876 0 3 0 0 11 3  28
877 0 3 0 1 8 3  28
878 0 3 0 0 10 3  29
879 0 3 0 1 9 3  29
880 0 0 0 0 14 3  3
881 0 0 0 1 5 3  3
882 0 3 0 0 8 3  30
883 0 3 0 1 11 3  30
884 0 4 3 0 17 3  31
885 0 4 3 1 2 3  31
886 0 4 3 0 13 3  32
887 0 4 3 1 6 3  32
888 0 4 2 0 16 3  33
889 0 4 2 1 3 3  33
890 0 4 1 0 19 3  34
891 0 4 1 1 0 3  34
892 0 4 1 0 13 3  35
893 0 4 1 1 6 3  35
894 0 4 0 0 13 3  36
895 0 4 0 1 6 3  36
896 0 1 3 0 15 3  4
897 0 1 3 1 4 3  4
898 0 1 3 0 11 3  5
899 0 1 3 1 8 3  5
900 0 1 3 0 12 3  6
901 0 1 3 1 7 3  6
902 0 1 1 0 11 3  7
903 0 1 1 1 8 3  7
904 0 1 1 0 8 3  8
905 0 1 1 1 11 3  8
906 0 1 0 0 11 3  9
907 0 1 0 1 8 3  9
908 0 0 3 0 16 4  0
909 0 0 3 1 3 4  0
910 0 0 3 0 15 4  1
911 0 0 3 1 4 4  1
912 0 1 0 0 10 4  10
913 0 1 0 1 9 4  10
914 0 1 0 0 8 4  11
915 0 1 0 1 11 4  11
916 0 2 2 0 7 4  12
917 0 2 2 1 12 4  12
918 0 2 2 0 6 4  13
919 0 2 2 1 13 4  13
920 0 2 1 0 10 4  14
921 0 2 1 1 9 4  14
922 0 2 1 0 6 4  15
923 0 2 1 1 13 4  15
924 0 2 1 0 4 4  16
925 0 2 1 1 15 4  16
926 0 2 0 0 10 4  17
927 0 2 0 1 9 4  17
928 0 2 0 0 6 4  18
929 0 2 0 1 13 4  18
930 0 2 0 0 3 4  19
931 0 2 0 1 16 4  19
932 0 0 2 0 13 4  2
933 0 0 2 1 6 4  2
934 0 3 3 0 6 4  20
935 0 3 3 1 13 4  20
936 0 3 3 0 2 4  21
937 0 3 3 1 17 4  21
938 0 3 2 0 7 4  22
939 0 3 2 1 12 4  22
940 0 3 2 0 9 4  23
941 0 3 2 1 10 4  23
942 0 3 2 0 0 4  24
943 0 3 2 1 19 4  24
944 0 3 1 0 4 4  25
945 0 3 1 1 15 4  25
946 0 3 1 0 1 4  26
947 0 3 1 1 18 4  26
948 0 3 0 0 4 4  27
949 0 3 0 1 15 4  27
950 0 3 0 0 1 4  28
951 0 3 0 1 18 4  28
952 0 3 0 0 9 4  29
953 0 3 0 1 10 4  29
954 0 0 0 0 13 4  3
955 0 0 0 1 6 4  3
956 0 4 3 0 11 4  30
957 0 4 3 1 8 4  30
958 0 4 3 0 8 4  31
959 0 4 3 1 11 4  31
960 0 4 2 0 19 4  32
961 0 4 2 1 0 4  32
962 0 4 2 0 15 4  33
963 0 4 2 1 4 4  33
964 0 4 1 0 18 4  34
965 0 4 1 1 1 4  34
966 0 4 0 0 18 4  35
967 0 4 0 1 1 4  35
968 1 4 0 0 12 4  36
969 1 4 0 1 7 4  36
970 0 0 0 0 12 4  4
971 0 0 0 1 7 4  4
972 0 1 3 0 10 4  5
973 0 1 3 1 9 4  5
974 0 1 3 0 9 4  6
975 0 1 3 1 10 4  6
976 0 1 1 0 10 4  7
977 0 1 1 1 9 4  7
978 0 1 1 0 7 4  8
979 0 1 1 1 12 4  8
980 0 1 1 0 5 4  9
981 0 1 1 1 14 4  9
982 1 0 3 0 17 5  0
983 1 0 3 1 2 5  0
984 0 0 3 0 14 5  1
985 0 0 3 1 5 5  1
986 0 1 0 0 7 5  10
987 0 1 0 1 12 5  10
988 0 1 0 0 6 5  11
989 0 1 0 1 13 5  11
990 0 1 0 0 3 5  12
991 0 1 0 1 16 5  12
992 0 2 2 0 5 5  13
993 0 2 2 1 14 5  13
994 0 2 2 0 3 5  14
995 0 2 2 1 16 5  14
996 0 2 1 0 5 5  15
997 0 2 1 1 14 5  15
998 0 2 1 0 3 5  16
999 0 2 1 1 16 5  16
1000 0 2 0 0 7 5  17
1001 0 2 0 1 12 5  17
1002 0 2 0 0 5 5  18
1003 0 2 0 1 14 5  18
1004 0 2 0 0 2 5  19
1005 0 2 0 1 17 5  19
1006 0 0 2 0 12 5  2
1007 0 0 2 1 7 5  2
1008 0 3 3 0 5 5  20
1009 0 3 3 1 14 5  20
1010 0 3 3 0 1 5  21
1011 0 3 3 1 18 5  21
1012 0 3 2 0 6 5  22
1013 0 3 2 1 13 5  22
1014 0 3 2 0 3 5  23
1015 0 3 2 1 16 5  23
1016 0 3 1 0 7 5  24
1017 0 3 1 1 12 5  24
1018 0 3 1 0 3 5  25
1019 0 3 1 1 16 5  25
1020 0 3 1 0 0 5  26
1021 0 3 1 1 19 5  26
1022 0 3 0 0 3 5  27
1023 0 3 0 1 16 5  27
1024 0 3 0 0 0 5  28
1025 0 3 0 1 19 5  28
1026 0 4 3 0 2 5  29
1027 0 4 3 1 17 5  29
1028 0 0 2 0 11 5  3
1029 0 0 2 1 8 5  3
1030 0 4 3 0 10 5  30
1031 0 4 3 1 9 5  30
1032 0 4 2 0 11 5  31
1033 0 4 2 1 8 5  31
1034 0 4 2 0 9 5  32
1035 0 4 2 1 10 5  32
1036 0 4 1 0 10 5  33
1037 0 4 1 1 9 5  33
1038 0 4 1 0 17 5  34
1039 0 4 1 1 2 5  34
1040 0 4 0 0 17 5  35
1041 0 4 0 1 2 5  35
1042 1 4 0 0 13 5  36
1043 1 4 0 1 6 5  36
1044 0 0 0 0 11 5  4
1045 0 0 0 1 8 5  4
1046 0 0 0 0 9 5  5
1047 0 0 0 1 10 5  5
1048 0 1 3 0 8 5  6
1049 0 1 3 1 11 5  6
1050 0 1 3 0 6 5  7
1051 0 1 3 1 13 5  7
1052 0 1 1 0 6 5  8
1053 0 1 1 1 13 5  8
1054 0 1 1 0 4 5  9
1055 0 1 1 1 15 5  9
1056 1 0 3 0 18 6  0
1057 1 0 3 1 1 6  0
1058 0 0 3 0 13 6  1
1059 0 0 3 1 6 6  1
1060 0 1 1 0 1 6  10
1061 0 1 1 1 18 6  10
1062 0 1 0 0 5 6  11
1063 0 1 0 1 14 6  11
1064 0 1 0 0 2 6  12
1065 0 1 0 1 17 6  12
1066 0 2 2 0 4 6  13
1067 0 2 2 1 15 6  13
1068 0 2 2 0 2 6  14
1069 0 2 2 1 17 6  14
1070 0 2 2 0 0 6  15
1071 0 2 2 1 19 6  15
1072 0 2 1 0 2 6  16
1073 0 2 1 1 17 6  16
1074 0 2 1 0 1 6  17
1075 0 2 1 1 18 6  17
1076 0 2 0 0 4 6  18
1077 0 2 0 1 15 6  18
1078 0 2 0 0 1 6  19
1079 0 2 0 1 18 6  19
1080 0 0 3 0 11 6  2
1081 0 0 3 1 8 6  2
1082 0 3 3 0 4 6  20
1083 0 3 3 1 15 6  20
1084 0 3 3 0 0 6  21
1085 0 3 3 1 19 6  21
1086 0 3 2 0 5 6  22
1087 0 3 2 1 14 6  22
1088 0 3 2 0 2 6  23
1089 0 3 2 1 17 6  23
1090 0 3 1 0 6 6  24
1091 0 3 1 1 13 6  24
1092 0 3 1 0 2 6  25
1093 0 3 1 1 17 6  25
1094 0 3 0 0 6 6  26
1095 0 3 0 1 13 6  26
1096 0 3 0 0 2 6  27
1097 0 3 0 1 17 6  27
1098 0 4 3 0 5 6  28
1099 0 4 3 1 14 6  28
1100 0 4 3 0 1 6  29
1101 0 4 3 1 18 6  29
1102 0 0 2 0 10 6  3
1103 0 0 2 1 9 6  3
1104 0 4 3 0 9 6  30
1105 0 4 3 1 10 6  30
1106 0 4 2 0 10 6  31
1107 0 4 2 1 9 6  31
1108 0 4 2 0 8 6  32
1109 0 4 2 1 11 6  32
1110 0 4 1 0 9 6  33
1111 0 4 1 1 10 6  33
1112 0 4 0 0 19 6  34
1113 0 4 0 1 0 6  34
1114 0 4 0 0 16 6  35
1115 0 4 0 1 3 6  35
1116 1 4 0 0 14 6  36
1117 1 4 0 1 5 6  36
1118 0 0 0 0 10 6  4
1119 0 0 0 1 9 6  4
1120 0 0 0 0 8 6  5
1121 0 0 0 1 11 6  5
1122 0 1 3 0 7 6  6
1123 0 1 3 1 12 6  6
1124 0 1 3 0 5 6  7
1125 0 1 3 1 14 6  7
1126 0 1 3 0 3 6  8
1127 0 1 3 1 16 6  8
1128 0 1 1 0 3 6  9
1129 0 1 1 1 16 6  9
1130 1 0 3 0 19 7  0
1131 1 0 3 1 0 7  0
1132 1 0 3 0 13 7  1
1133 1 0 3 1 6 7  1
1134 0 1 1 0 0 7  10
1135 0 1 1 1 19 7  10
1136 0 1 0 0 4 7  11
1137 0 1 0 1 15 7  11
1138 0 1 0 0 1 7  12
1139 0 1 0 1 18 7  12
1140 0 1 0 0 0 7  13
1141 0 1 0 1 19 7  13
1142 0 2 2 0 1 7  14
1143 0 2 2 1 18 7  14
1144 1 2 2 0 0 7  15
1145 1 2 2 1 19 7  15
1146 1 2 1 0 2 7  16
1147 1 2 1 1 17 7  16
1148 0 2 1 0 0 7  17
1149 0 2 1 1 19 7  17
1150 1 2 0 0 4 7  18
1151 1 2 0 1 15 7  18
1152 0 2 0 0 0 7  19
1153 0 2 0 1 19 7  19
1154 0 0 3 0 12 7  2
1155 0 0 3 1 7 7  2
1156 1 3 3 0 4 7  20
1157 1 3 3 1 15 7  20
1158 1 3 3 0 0 7  21
1159 1 3 3 1 19 7  21
1160 0 3 2 0 4 7  22
1161 0 3 2 1 15 7  22
1162 0 3 2 0 1 7  23
1163 0 3 2 1 18 7  23
1164 0 3 1 0 5 7  24
1165 0 3 1 1 14 7  24
1166 0 3 0 0 7 7  25
1167 0 3 0 1 12 7  25
1168 0 3 0 0 5 7  26
1169 0 3 0 1 14 7  26
1170 0 4 3 0 7 7  27
1171 0 4 3 1 12 7  27
1172 0 4 3 0 4 7  28
1173 0 4 3 1 15 7  28
1174 0 4 3 0 0 7  29
1175 0 4 3 1 19 7  29
1176 0 0 2 0 9 7  3
1177 0 0 2 1 10 7  3
1178 0 4 2 0 3 7  30
1179 0 4 2 1 16 7  30
1180 0 4 2 0 0 7  31
1181 0 4 2 1 19 7  31
1182 0 4 1 0 11 7  32
1183 0 4 1 1 8 7  32
1184 0 4 1 0 8 7  33
1185 0 4 1 1 11 7  33
1186 0 4 0 0 9 7  34
1187 0 4 0 1 10 7  34
1188 1 4 0 0 16 7  35
1189 1 4 0 1 3 7  35
1190 1 4 0 0 15 7  36
1191 1 4 0 1 4 7  36
1192 0 0 2 0 8 7  4
1193 0 0 2 1 11 7  4
1194 0 0 0 0 7 7  5
1195 0 0 0 1 12 7  5
1196 0 0 0 0 6 7  6
1197 0 0 0 1 13 7  6
1198 0 1 3 0 4 7  7
1199 0 1 3 1 15 7  7
1200 0 1 3 0 2 7  8
1201 0 1 3 1 17 7  8
1202 0 1 1 0 2 7  9
1203 0 1 1 1 17 7  9
1204 1 0 2 0 19 8  0
1205 1 0 2 1 0 8  0
1206 1 0 3 0 14 8  1
1207 1 0 3 1 5 8  1
1208 1 1 1 0 0 8  10
1209 1 1 1 1 19 8  10
1210 1 1 0 0 4 8  11
1211 1 1 0 1 15 8  11
1212 1 1 0 0 1 8  12
1213 1 1 0 1 18 8  12
1214 1 1 0 0 0 8  13
1215 1 1 0 1 19 8  13
1216 1 2 2 0 1 8  14
1217 1 2 2 1 18 8  14
1218 1 2 1 0 5 8  15
1219 1 2 1 1 14 8  15
1220 1 2 1 0 3 8  16
1221 1 2 1 1 16 8  16
1222 1 2 1 0 0 8  17
1223 1 2 1 1 19 8  17
1224 1 2 0 0 5 8  18
1225 1 2 0 1 14 8  18
1226 1 2 0 0 0 8  19
1227 1 2 0 1 19 8  19
1228 0 0 3 0 10 8  2
1229 0 0 3 1 9 8  2
1230 1 3 3 0 5 8  20
1231 1 3 3 1 14 8  20
1232 1 3 3 0 1 8  21
1233 1 3 3 1 18 8  21
1234 1 3 2 0 4 8  22
1235 1 3 2 1 15 8  22
1236 1 3 2 0 1 8  23
1237 1 3 2 1 18 8  23
1238 1 3 1 0 5 8  24
1239 1 3 1 1 14 8  24
1240 1 3 0 0 7 8  25
1241 1 3 0 1 12 8  25
1242 1 3 0 0 5 8  26
1243 1 3 0 1 14 8  26
1244 0 4 3 0 6 8  27
1245 0 4 3 1 13 8  27
1246 0 4 3 0 3 8  28
1247 0 4 3 1 16 8  28
1248 0 4 2 0 6 8  29
1249 0 4 2 1 13 8  29
1250 0 0 3 0 9 8  3
1251 0 0 3 1 10 8  3
1252 0 4 2 0 2 8  30
1253 0 4 2 1 17 8  30
1254 0 4 1 0 4 8  31
1255 0 4 1 1 15 8  31
1256 0 4 1 0 1 8  32
1257 0 4 1 1 18 8  32
1258 0 4 0 0 11 8  33
1259 0 4 0 1 8 8  33
1260 0 4 0 0 8 8  34
1261 0 4 0 1 11 8  34
1262 1 4 0 0 17 8  35
1263 1 4 0 1 2 8  35
1264 1 4 1 0 12 8  36
1265 1 4 1 1 7 8  36
1266 0 0 2 0 7 8  4
1267 0 0 2 1 12 8  4
1268 0 0 2 0 5 8  5
1269 0 0 2 1 14 8  5
1270 0 0 0 0 5 8  6
1271 0 0 0 1 14 8  6
1272 0 0 0 0 3 8  7
1273 0 0 0 1 16 8  7
1274 0 1 3 0 1 8  8
1275 0 1 3 1 18 8  8
1276 0 1 3 0 0 8  9
1277 0 1 3 1 19 8  9
1278 1 0 3 0 15 9  1
1279 1 0 3 1 4 9  1
1280 1 1 1 0 1 9  10
1281 1 1 1 1 18 9  10
1282 1 1 0 0 5 9  11
1283 1 1 0 1 14 9  11
1284 1 1 0 0 2 9  12
1285 1 1 0 1 17 9  12
1286 1 2 2 0 4 9  13
1287 1 2 2 1 15 9  13
1288 1 2 2 0 2 9  14
1289 1 2 2 1 17 9  14
1290 1 2 1 0 6 9  15
1291 1 2 1 1 13 9  15
1292 1 2 1 0 4 9  16
1293 1 2 1 1 15 9  16
1294 1 2 1 0 1 9  17
1295 1 2 1 1 18 9  17
1296 1 2 0 0 6 9  18
1297 1 2 0 1 13 9  18
1298 1 2 0 0 1 9  19
1299 1 2 0 1 18 9  19
1300 1 0 3 0 16 9  2
1301 1 0 3 1 3 9  2
1302 1 3 3 0 6 9  20
1303 1 3 3 1 13 9  20
1304 1 3 3 0 2 9  21
1305 1 3 3 1 17 9  21
1306 1 3 2 0 5 9  22
1307 1 3 2 1 14 9  22
1308 1 3 2 0 2 9  23
1309 1 3 2 1 17 9  23
1310 1 3 1 0 6 9  24
1311 1 3 1 1 13 9  24
1312 1 3 1 0 2 9  25
1313 1 3 1 1 17 9  25
1314 1 3 0 0 6 9  26
1315 1 3 0 1 13 9  26
1316 1 4 3 0 6 9  27
1317 1 4 3 1 13 9  27
1318 0 4 2 0 7 9  28
1319 0 4 2 1 12 9  28
1320 0 4 2 0 5 9  29
1321 0 4 2 1 14 9  29
1322 0 0 3 0 8 9  3
1323 0 0 3 1 11 9  3
1324 0 4 2 0 1 9  30
1325 0 4 2 1 18 9  30
1326 0 4 1 0 3 9  31
1327 0 4 1 1 16 9  31
1328 0 4 1 0 0 9  32
1329 0 4 1 1 19 9  32
1330 0 4 0 0 10 9  33
1331 0 4 0 1 9 9  33
1332 0 4 0 0 12 9  34
1333 0 4 0 1 7 9  34
1334 1 4 0 0 18 9  35
1335 1 4 0 1 1 9  35
1336 0 0 2 0 6 9  4
1337 0 0 2 1 13 9  4
1338 0 0 2 0 4 9  5
1339 0 0 2 1 15 9  5
1340 0 0 0 0 4 9  6
1341 0 0 0 1 15 9  6
1342 0 0 0 0 2 9  7
1343 0 0 0 1 17 9  7
1344 0 0 0 0 0 9  8
1345 0 0 0 1 19 9  8
1346 1 1 3 0 0 9  9
1347 1 1 3 1 19 9  9
